id,rooms,area,rent,latitude,longitude
5022937,4,96,16500,55.619409,12.567984
5243760,3,88,15600,55.616679,12.572768
5248095,4,97,13250,55.727318,12.474743
5262443,1,23,7050,55.686710,12.503927
5238459,1,35,8250,55.688441,12.491476
5003234,1,90,18500,55.664934,12.535803
5211318,5,112,16100,55.616521,12.566203
5242800,4,102,13750,55.638359,12.583660
5217936,4,100,14100,55.711801,12.480088
5238109,2,62,11200,55.676449,12.436417
5238584,3,87,13100,55.682748,12.455784
5218737,4,222,39600,55.680634,12.588782
5031667,4,108,14200,55.618673,12.567705
5175913,3,125,22000,55.672345,12.552277
5262440,3,85,14000,55.660255,12.512381
5268508,2,107,19900,55.671549,12.573398
5065032,5,128,19733,55.678026,12.494112
4856505,2,111,16409,55.684835,12.501109
5015489,4,162,32000,55.686293,12.591646
5063196,2,83,12000,0.000000,0.000000
5176356,3,69,14000,55.663553,12.591000
4956109,2,64,10450,55.617418,12.566349
5190916,2,91,13484,55.649051,12.535273
5242850,2,83,12600,55.682748,12.455784
5112337,3,98,17300,55.679568,12.574248
5239385,2,66,12200,55.637664,12.580775
5243013,2,63,13400,55.618372,12.573111
5242860,2,74,12400,55.682748,12.455784
5111296,2,73,11775,55.619850,12.574296
5072939,3,108,18750,55.676448,12.569685
5239922,3,100,15000,55.638175,12.581597
5206507,4,213,27512,55.696489,12.585991
5025930,4,120,16575,55.633930,12.597071
5242840,2,76,12350,55.682748,12.455784
5158632,4,165,35000,55.679257,12.589305
5242862,2,83,12500,55.682748,12.455784
5239930,3,108,14600,55.638175,12.581597
5246666,1,37,5595,55.707792,12.485342
5117402,5,122,25000,55.741758,12.578883
5246654,1,28,8033,55.645948,12.636120
5015671,1,43,10000,55.616521,12.566203
5273092,3,79,11900,55.711542,12.480989
5025930,4,120,16575,55.633930,12.597071
5242853,4,103,14950,55.682748,12.455784
5242833,3,90,13500,55.682748,12.455784
5237946,2,66,11800,55.665348,12.457358
5268051,4,105,14950,55.618673,12.567705
5079059,4,142,24850,55.684390,12.571234
5246717,6,155,20500,55.682748,12.455784
5242861,2,74,12500,55.682748,12.455784
5252851,4,103,16925,55.648154,12.552848
5242868,3,87,13100,55.682748,12.455784
2694681,2,69,12500,55.711711,12.563395
5243766,2,67,12500,55.646033,12.547263
5015494,4,223,30000,55.680591,12.589616
5239337,4,95,17100,55.634942,12.579119
5177865,1,51,8250,55.649554,12.551497
4968631,5,211,29935,55.735310,12.574357
5239408,2,60,11800,55.637997,12.580752
5238106,2,65,11150,55.676449,12.436417
5248614,1,37,6900,55.703754,12.537448
5239346,3,96,14000,55.638175,12.581597
5239336,2,57,11700,55.638315,12.581096
5242822,3,97,14500,55.619409,12.567984
5185817,1,44,9454,55.679425,12.551437
5242793,4,101,15100,55.677018,12.435548
5227237,3,134,23500,55.680604,12.534308
5015492,4,213,34613,55.682729,12.592367
4962750,5,114,15900,55.619459,12.572437
5074385,4,106,16300,55.648818,12.551925
5079407,3,95,16950,55.651292,12.542151
5242792,4,101,14975,55.677018,12.435548
5217943,4,127,20000,55.653492,12.567663
5239434,2,60,11800,55.634942,12.579119
5263111,2,69,12000,55.656354,12.502907
5121217,3,110,17500,55.697898,12.493852
5240230,3,94,13900,55.638001,12.581605
5161348,6,231,31451,55.707981,12.572532
5239425,2,69,12700,55.638325,12.580990
5194824,2,59,11250,55.636709,12.582897
5266790,4,105,13287,55.676177,12.436038
5211178,2,59,12100,55.640331,12.582975
4999339,2,104,15000,55.679533,12.603100
5240217,3,108,14700,55.638175,12.581597
5243757,2,115,25400,55.678158,12.581217
5239377,2,71,12400,55.637749,12.581051
4920074,4,107,13900,55.635753,12.580312
5189148,4,118,15495,55.676193,12.471977
5175003,3,119,18700,55.683877,12.504041
5252932,5,185,31000,55.687183,12.590373
5262870,3,104,14500,55.626410,12.576012
5239433,2,58,12100,55.638325,12.580990
5239406,2,67,12400,55.637843,12.580475
5239414,2,64,11700,55.638117,12.580798
5239376,2,60,11900,55.637755,12.580868
5239364,2,52,11900,55.637841,12.581140
5239356,2,52,12000,55.637921,12.581371
5252875,3,71,11950,55.711095,12.479290
5252870,4,93,12900,55.711542,12.480989
5239352,3,65,13500,55.637921,12.581371
5242872,3,97,13500,55.682748,12.455784
5252879,3,80,12100,55.711095,12.479290
5239335,4,95,17000,55.634942,12.579119
5239401,2,61,11800,55.637897,12.580714
5239348,3,77,13300,55.638001,12.581605
5239347,3,77,13200,55.638001,12.581605
5242935,3,89,13350,55.676419,12.436414
5239338,4,140,18000,55.638175,12.581597
5239370,2,64,11900,55.637841,12.581140
5126171,1,32,6350,55.727220,12.479290
5262424,4,102,14450,55.727318,12.474743
5194796,1,23,7150,55.686710,12.503927
5262285,1,38,8000,55.688441,12.491476
5121277,4,97,15572,55.660841,12.503090
5251669,3,123,17500,55.658423,12.513910
5194168,1,60,11700,55.668745,12.613605
5262487,1,35,8200,55.652155,12.549234
5083778,4,194,26152,55.680223,12.578604
5242867,4,106,14800,55.682748,12.455784
5242869,3,101,13700,55.682748,12.455784
5269991,1,42,8900,55.651307,12.511187
5190088,4,113,19779,55.658841,12.559367
5072234,4,106,14861,55.617810,12.572924
5079393,5,166,29050,55.684456,12.551164
5157939,3,90,14200,55.653873,12.503641
5237520,3,92,15245,55.652430,12.545442
5175121,4,104,14200,55.671176,12.472884
5058048,3,107,20800,55.671843,12.572796
5175894,1,31,6250,55.727285,12.479933
5217947,4,127,19400,55.653492,12.567663
5272692,3,75,13400,55.635913,12.579078
5272721,2,54,12400,55.636724,12.580009
5272695,2,69,13200,55.637921,12.581371
4977133,2,64,11250,55.617418,12.566349
5092277,4,103,14000,55.711240,12.480251
5080310,4,132,24400,55.648474,12.552865
5272657,3,95,14600,55.707430,12.553607
5107670,4,110,16000,55.644467,12.548225
5239395,3,77,14600,55.637664,12.580775
5272637,4,98,14800,55.726775,12.477716
5272863,2,90,16700,55.659544,12.570384
5240218,2,79,13400,55.638175,12.581597
5239397,3,75,14600,55.637843,12.580475
5272678,2,83,13500,55.659682,12.513208
5240229,4,113,17400,55.638001,12.581605
5167379,5,93,14535,55.705339,12.501393
5261849,2,95,16000,55.721972,12.579869
5258687,1,32,7500,55.665096,12.456153
5239400,2,67,11900,55.637843,12.580475
5239404,2,60,12200,55.637997,12.580752
5261734,3,71,11950,55.710460,12.484442
5239363,2,59,11800,55.637921,12.581371
5239403,2,61,11700,55.637897,12.580714
5258837,4,129,16100,55.677018,12.435548
5239378,2,52,11800,55.637921,12.581371
5239393,3,95,14400,55.637664,12.580775
5239354,3,65,13300,55.637841,12.581140
5243716,2,84,12600,55.683006,12.456226
5189679,2,67,12342,55.649051,12.535273
5243717,2,76,12450,55.682748,12.455784
5239481,3,93,15438,55.646465,12.551933
5205910,4,118,18700,55.649294,12.553301
5202618,3,108,14900,55.632422,12.576245
5240228,3,77,13600,55.638001,12.581605
5243024,4,101,15200,55.677092,12.433984
5208359,1,30,8700,55.663553,12.591000
5242845,3,109,14500,55.682748,12.455784
5242847,3,109,14400,55.682748,12.455784
5242856,3,109,13950,55.682748,12.455784
5252895,2,68,11900,55.637897,12.580714
5242848,3,109,14250,55.682748,12.455784
5011141,3,83,12500,55.676830,12.436433
5240225,3,96,14900,55.638175,12.581597
5242865,4,106,14900,55.682748,12.455784
5242864,3,87,13300,55.682748,12.455784
5242863,2,74,12200,55.682748,12.455784
5238107,3,85,13100,55.676449,12.436417
5242844,3,97,13800,55.682748,12.455784
4856590,4,101,15822,55.656909,12.501427
5242839,3,86,12950,55.682748,12.455784
5237518,4,104,18145,55.652730,12.545434
5127689,3,93,12900,55.626185,12.576225
5248612,1,38,6900,55.703754,12.537448
5252177,2,54,11950,55.636724,12.580009
5240221,3,69,13200,55.637921,12.581371
5216840,4,108,15900,55.649051,12.535273
5239920,2,57,11800,55.638315,12.581096
5248003,1,37,6900,55.703754,12.537448
5113960,3,76,11800,55.682203,12.454611
5252180,2,60,11950,55.635287,12.578356
5239924,4,140,18500,55.638175,12.581597
5092265,4,93,13700,55.711542,12.480989
5239918,2,66,12950,55.638237,12.581356
4956184,1,50,10000,55.668393,12.612989
5244176,3,80,14500,55.663031,12.626929
5213855,4,135,16900,55.677018,12.435548
5240220,3,100,15300,55.638175,12.581597
5190087,2,63,12492,55.649051,12.535273
5239923,4,113,17000,55.638001,12.581605
5239402,3,70,13700,55.637997,12.580752
5239429,3,76,14700,55.638325,12.580990
5239436,2,52,12000,55.637841,12.581140
5239405,3,70,14100,55.637997,12.580752
5239382,2,68,12200,55.637755,12.580868
5033195,3,96,13900,55.655170,12.552813
5087553,2,62,10950,55.676449,12.436417
5251771,3,108,17500,55.632257,12.577481
5239387,4,109,16300,55.637664,12.580775
5239380,3,78,13800,55.637749,12.581051
5239389,4,109,17300,55.637664,12.580775
5180436,2,158,25000,55.679785,12.603425
5239435,2,60,12200,55.634942,12.579119
5239396,3,91,14800,55.637843,12.580475
5239391,3,91,14300,55.637843,12.580475
5239483,3,92,15640,55.646465,12.551933
5079401,3,95,17400,55.704161,12.596770
5268509,2,111,19700,55.671843,12.572796
5086662,2,107,17500,55.671337,12.564363
5239334,2,66,12400,55.638237,12.581356
5003286,1,43,9192,55.679425,12.551437
5242857,3,99,13600,55.682748,12.455784
5272354,1,28,8800,55.663553,12.591000
5243029,4,101,15100,55.677077,12.434502
5242837,3,90,13300,55.682748,12.455784
5239355,3,69,13400,55.637841,12.581140
5023174,4,103,13737,55.676421,12.436609
5272350,4,129,16100,55.676903,12.435209
5242836,3,86,12950,55.682748,12.455784
5260083,2,98,15400,55.658929,12.512664
5159791,3,107,24500,55.686197,12.589313
5247354,1,44,8695,55.695357,12.534754
5239361,3,78,14000,55.637749,12.581051
5117192,3,167,32000,55.686293,12.591646
5243760,3,88,15600,55.616679,12.572768
5239345,4,113,17100,55.638001,12.581605
5112326,1,39,8510,55.679425,12.551437
3379418,3,142,17875,55.688955,12.449246
5185812,1,35,8222,55.679425,12.551437
5268062,1,47,9200,55.705378,12.543452
5263631,3,65,13100,55.637921,12.581371
5189006,2,168,24000,55.665249,12.599428
5239928,3,100,15600,55.638175,12.581597
4944338,8,288,27500,55.672313,12.575524
5026666,1,28,8200,55.663553,12.591000
5240222,3,96,14100,55.638175,12.581597
5240231,3,96,14500,55.638175,12.581597
5259411,3,97,15611,55.646015,12.552361
5263650,3,71,13500,55.650043,12.536490
5045578,3,77,14150,55.621329,12.568791
5240219,4,107,15900,55.638175,12.581597
5272329,5,125,19948,55.677879,12.492953
5268155,3,89,14950,55.659338,12.510673
5271991,3,80,12150,55.710460,12.484442
5239417,2,64,12300,55.638117,12.580798
5239384,2,68,12300,55.637755,12.580868
5239431,2,58,11600,55.638325,12.580990
5248759,2,66,12350,55.618160,12.568349
5239375,2,52,12200,55.637841,12.581140
5239430,2,58,12200,55.638325,12.580990
5176242,1,38,9300,55.660626,12.613696
5252909,4,125,17300,55.656497,12.552595
5239399,2,64,13200,55.637843,12.580475
5263091,1,68,11024,55.646606,12.636577
5077619,3,178,26000,55.680632,12.579264
5239373,4,85,15700,55.637841,12.581140
5239381,2,60,12000,55.637755,12.580868
5239398,4,105,16700,55.637843,12.580475
5239921,4,140,18200,55.638175,12.581597
5183555,3,108,17565,55.677779,12.573410
5121300,3,86,14708,55.663095,12.593584
5239379,3,78,13700,55.637749,12.581051
5112289,1,43,8385,55.701219,12.535712
5181534,4,112,16800,55.727213,12.472785
5022408,2,110,19000,55.733630,12.574908
5239374,3,65,13200,55.637841,12.581140
5239340,3,96,14200,55.638175,12.581597
5239369,3,69,13200,55.637921,12.581371
5243752,3,84,13600,55.616671,12.565964
5243763,5,106,16300,55.619454,12.571110
5239372,2,52,11900,55.637921,12.581371
5239368,3,65,13200,55.637921,12.581371
5054125,4,125,15750,55.646049,12.614843
5143965,3,175,21000,55.702201,12.585425
5243764,4,104,17500,55.645488,12.545785
5239342,4,125,17200,55.638175,12.581597
5252871,3,83,12500,55.711542,12.480989
5113442,2,62,10050,55.676449,12.436417
5121842,4,111,16600,55.663155,12.623858
5179268,2,105,17087,55.712537,12.564038
4882686,3,90,14100,55.656140,12.550588
5080335,3,96,17700,55.704347,12.593984
5208331,1,47,10000,55.616870,12.566039
5246786,2,77,12100,55.619210,12.572460
5246719,3,99,13600,55.682748,12.455784
5267192,2,43,9900,55.665096,12.456153
5262427,1,45,8800,55.649554,12.551497
5262283,3,85,11500,55.705114,12.435315
5153010,2,91,17500,55.671843,12.572796
5262434,1,37,8304,55.688410,12.528072
5246729,4,112,14900,55.682748,12.455784
5247640,3,92,13300,55.651584,12.555794
5242838,3,90,13200,55.682748,12.455784
5246699,3,97,13700,55.683006,12.456226
5242859,3,93,15200,55.682748,12.455784
5242852,3,99,13800,55.682748,12.455784
5247639,4,114,15600,55.652309,12.556465
5195414,4,114,15800,55.652309,12.556465
5239392,3,95,14100,55.637664,12.580775
5015660,1,43,10300,55.616521,12.566203
5239407,2,60,11700,55.637997,12.580752
5246200,2,58,11900,55.639915,12.582965
5239383,2,60,12100,55.637755,12.580868
5239486,3,105,14300,55.677077,12.434502
5239421,2,59,12200,55.638214,12.580920
5239491,2,73,11525,55.676946,12.434875
5080388,3,103,22500,55.675466,12.593536
5249493,2,64,11950,55.636178,12.580926
5175448,3,98,14100,55.654178,12.549055
5239420,3,70,14100,55.638214,12.580920
5179150,1,38,9300,55.660626,12.613696
5239487,2,79,13825,55.676739,12.434732
5239415,2,64,11800,55.638117,12.580798
5239427,3,76,14400,55.638325,12.580990
5239916,4,140,18600,55.638175,12.581597
5175037,4,115,15195,55.697956,12.505872
5117368,5,126,14800,55.607090,12.593329
5243718,2,84,12400,55.683006,12.456226
5239359,3,69,13300,55.637921,12.581371
5239339,2,57,11800,55.638307,12.581241
5248584,1,37,6900,55.703754,12.537448
4816585,3,83,12600,55.676850,12.436220
5248784,2,75,12900,55.644670,12.548298
5083072,4,134,20150,55.653492,12.567663
4953604,2,62,11100,55.676449,12.436417
5106550,4,95,15700,55.648996,12.552234
5243715,2,84,12500,55.683006,12.456226
5239341,4,140,17900,55.638175,12.581597
5205557,4,118,18700,55.649294,12.553301
5194155,3,99,16500,55.656178,12.552475
4821327,3,179,23895,55.683237,12.573066
5239344,4,113,17200,55.638001,12.581605
5266754,2,158,28000,55.684947,12.590202
4991229,4,250,35800,55.709615,12.578470
5175901,2,140,27000,55.740025,12.551933
4856757,3,110,14899,55.738156,12.506994
5233492,4,113,16900,55.653134,12.548116
4956216,3,108,13400,55.738722,12.488817
4956099,2,64,10550,55.617418,12.566349
5211179,2,59,12200,55.640331,12.582975
5252873,3,68,12050,55.711095,12.479290
5247998,1,44,7300,55.703754,12.537448
5252874,2,68,10600,55.711801,12.480088
5248637,1,44,9500,55.667881,12.516962
5248010,1,37,6900,55.703754,12.537448
5009489,2,149,28000,55.657744,12.567416
5150827,4,118,17900,55.644235,12.549001
5077767,3,115,20000,55.660855,12.586019
5189612,3,70,13250,55.619128,12.568626
5252927,4,138,21350,55.618970,12.567802
5183553,4,177,26560,55.677779,12.573410
4899794,4,99,16536,55.664493,12.591439
4602472,9,365,59500,55.682249,12.589889
5083109,3,90,13474,55.726062,12.478646
5174258,3,73,12400,55.727596,12.479145
5185811,1,36,8393,55.679425,12.551437
5252182,2,56,11900,55.636125,12.581213
5252404,4,103,15400,55.618970,12.567802
4956119,2,65,10850,55.617418,12.566349
5164133,4,96,13900,55.711801,12.480088
5190915,3,96,15084,55.649051,12.535273
5240227,3,100,15100,55.638175,12.581597
5060531,2,81,18500,55.667456,12.531951
5247644,3,77,13000,55.652135,12.557064
5252442,3,82,14000,55.616870,12.566039
5206500,3,92,15640,55.646565,12.552006
5241679,4,96,16500,55.619409,12.567984
5206510,4,130,17995,55.645100,12.550970
5110004,3,101,14517,55.621422,12.573417
5240226,4,118,16700,55.638175,12.581597
5246669,4,98,13000,55.725046,12.474233
5239428,2,57,12000,55.638307,12.581241
5246615,3,72,11950,55.710460,12.484442
5088658,1,32,7471,55.705502,12.527119
5183551,3,121,20300,55.677830,12.573206
5239371,2,52,11800,55.637841,12.581140
5246704,2,76,12350,55.682748,12.455784
5046452,3,69,13200,55.650043,12.536490
5239419,2,64,12500,55.638117,12.580798
5239426,3,76,14000,55.638325,12.580990
5148240,2,66,11500,55.688955,12.449246
5239367,2,61,12100,55.637755,12.580868
5246722,3,101,13650,55.682748,12.455784
5116574,2,156,38500,55.671275,12.588102
5217354,3,121,17300,55.659761,12.515062
4856541,4,100,14272,55.626185,12.576225
5239926,4,118,16600,55.638175,12.581597
4932992,2,72,12475,55.620139,12.571179
5054952,1,47,8916,55.701219,12.535712
5239343,4,118,16800,55.638175,12.581597
5244078,1,32,7700,55.665096,12.456153
5195417,3,69,13650,55.664898,12.611405
5216834,4,111,16835,55.676169,12.436299
5117279,2,71,11595,55.697808,12.505049
5239360,3,65,13500,55.637841,12.581140
5239353,3,69,13600,55.637921,12.581371
4953606,3,80,12350,55.676449,12.436417
5239365,2,71,12500,55.637749,12.581051
5238108,3,85,13100,55.676449,12.436417
5207852,3,72,11950,55.711095,12.479290
5046499,4,104,16000,55.648323,12.538355
5183554,3,121,20200,55.677830,12.573206
5092241,4,93,14150,55.711801,12.480088
5239350,2,71,12700,55.637749,12.581051
5158557,4,165,35000,55.679238,12.589206
5158556,2,114,15470,55.634562,12.582097
5051037,4,95,13950,0.000000,0.000000
5220335,3,84,14800,55.639891,12.582910
5046515,3,114,14800,55.717700,12.487823
5248150,2,78,12300,55.617801,12.566495
5264979,2,43,10250,55.651556,12.511923
5216548,2,55,10500,55.705114,12.435315
5253294,3,93,16220,55.646465,12.551933
5211399,3,104,14900,55.625388,12.571490
5248595,1,37,6900,55.703754,12.537448
5242842,3,97,13900,55.682748,12.455784
5240232,2,57,12200,55.638315,12.581096
4629522,4,95,13600,55.677028,12.436588
5154726,3,66,13300,55.620511,12.573563
5258840,3,105,14300,55.677018,12.435548
5190928,4,104,15000,55.618970,12.567802
5185777,4,114,16995,55.633488,12.597323
5258839,2,79,13825,55.677018,12.435548
5162488,3,113,14300,55.640331,12.582975
5247995,1,36,6900,55.703754,12.537448
5263109,3,87,14000,55.656005,12.503815
5155267,3,66,13300,55.618372,12.573111
5126129,1,30,8409,55.645948,12.636120
5248003,1,37,6900,55.703754,12.537448
5247996,1,46,7600,55.703754,12.537448
4956121,2,64,10350,55.617418,12.566349
5247706,3,85,13300,55.676449,12.436417
5252854,3,102,17425,55.647880,12.552908
5240224,4,140,18100,55.638175,12.581597
5239409,2,68,12400,55.637897,12.580714
5263134,2,79,12950,55.638175,12.581597
5218679,4,81,13900,55.618970,12.567802
5240223,3,100,15200,55.638175,12.581597
5221419,4,103,14950,55.619409,12.567984
5270472,2,79,14400,55.706006,12.573648
5074400,4,100,13763,55.626185,12.576225
5263112,2,69,11895,55.697421,12.505143
5239416,2,64,12200,55.638117,12.580798
5208358,3,86,15900,55.663553,12.591000
5246671,2,56,13000,55.653284,12.519206
5268792,1,53,10200,55.659106,12.510073
5246728,3,87,13200,55.682748,12.455784
5117366,4,132,14781,55.606643,12.592681
5239423,3,70,14400,55.638214,12.580920
5239411,3,74,13800,55.638117,12.580798
5239386,2,68,12500,55.637755,12.580868
5239358,3,69,13600,55.637841,12.581140
5246721,2,83,12500,55.682748,12.455784
5239413,3,74,14300,55.638117,12.580798
5246723,4,103,14750,55.682748,12.455784
5239349,3,69,13300,55.637841,12.581140
5239412,3,74,14200,55.638117,12.580798
5239395,3,77,14600,55.637664,12.580775
4916881,3,91,14500,55.656178,12.552475
5239397,3,75,14600,55.637843,12.580475
5064391,2,56,11100,55.636709,12.582897
5126126,1,28,8002,55.645948,12.636120
5179308,2,108,22900,55.726972,12.577694
4837642,3,192,65000,55.657782,12.562120
5262442,2,63,11600,55.652309,12.556465
5252440,1,43,10100,55.616521,12.566203
5059088,4,93,14900,55.619468,12.572515
5107607,5,126,16500,55.711542,12.480989
5262446,1,41,6200,55.707601,12.531026
5078148,1,35,8250,55.688441,12.491476
5054946,1,52,9436,55.701219,12.535712
5251668,1,108,16400,55.658423,12.513910
5244126,2,98,16000,55.650254,12.554918
5262445,1,41,6200,55.707601,12.531026
5091482,3,153,19000,55.611146,12.585691
5034619,4,131,16000,55.635112,12.582962
5158091,3,123,13775,55.636709,12.582897
5179136,4,136,18900,55.653989,12.504537
5130189,1,30,6250,55.727285,12.479933
5179156,4,100,16995,55.652730,12.545434
4643438,3,100,17850,55.719692,12.577119
5112273,2,67,12678,55.649051,12.535273
5268507,2,91,17500,55.671843,12.572796
5087580,3,104,14350,55.671176,12.472884
5058138,4,106,14100,55.682334,12.455547
5261970,3,93,14200,55.618578,12.569062
5261861,4,104,15700,55.618970,12.567802
5211177,4,116,16000,55.640331,12.582975
5261972,4,102,17100,55.618872,12.568731
5242843,3,97,13600,55.682748,12.455784
5211394,4,103,14450,55.671176,12.472884
4956079,3,80,13350,55.617418,12.566349
4879729,2,111,18520,55.661812,12.569668
5249750,4,151,29500,55.684243,12.567298
4857024,2,80,14035,55.660679,12.629926
5164147,4,113,15800,55.654178,12.549055
5239489,3,93,13500,55.676946,12.434875
5248637,1,44,9500,55.667881,12.516962
5239418,3,70,13600,55.638214,12.580920
5170590,5,139,18995,55.676193,12.471977
5162490,4,101,15350,55.618467,12.566740
5074395,3,126,16000,55.663491,12.601004
5148688,1,105,13500,55.666606,12.617354
5239929,4,118,16500,55.638175,12.581597
5205899,3,86,14000,55.619978,12.568789
4599706,3,153,30000,55.684508,12.589259
5239362,3,69,13400,55.637921,12.581371
5158631,6,195,35000,55.682541,12.585982
5239351,3,69,13200,55.637841,12.581140
5092288,4,95,13900,55.711801,12.480088
5092258,4,88,14150,55.711542,12.480989
5248761,2,63,12800,55.620270,12.573462
5239410,3,74,13700,55.638117,12.580798
5216779,4,112,16195,55.633930,12.597071
5267772,2,81,16500,55.657744,12.567416
5208356,1,28,12500,55.663553,12.591000
5247641,3,90,13200,55.651910,12.556472
5083112,2,63,13132,55.649051,12.535273
5247642,3,90,13200,55.652117,12.555930
5247643,3,92,13100,55.652309,12.556465
5267771,1,81,16600,55.657744,12.567416
5086165,3,183,29500,55.707720,12.577034
4764511,5,169,17200,55.636801,12.618641
5238110,2,85,13300,55.676449,12.436417
5247692,3,116,21414,55.649051,12.535273
4871079,4,120,15898,55.676419,12.436414
5246703,2,76,12450,55.682748,12.455784
5158080,3,98,18100,55.703763,12.595577
5216854,3,104,14250,55.671176,12.472884
5268095,4,103,17800,55.618872,12.568731
5111169,3,88,14300,55.652591,12.520118
5195415,4,114,15400,55.652309,12.556465
5252878,3,74,11900,55.711095,12.479290
5126149,2,43,9600,55.665096,12.456153
5121301,3,65,14032,55.663095,12.593584
5111241,2,43,11100,55.705286,12.543816
5244097,4,95,13750,55.638359,12.583660
5116713,4,106,14100,55.682195,12.455194
5037873,1,48,10700,55.668717,12.613030
5121806,3,104,16450,55.663616,12.624077
5252850,4,104,16875,55.648154,12.552848
5179159,3,91,15825,55.647958,12.553217
5111386,3,88,14300,55.652591,12.520118
5252853,4,103,17850,55.648067,12.552553
5246404,4,106,14600,55.631852,12.574902
5107666,4,90,15900,55.644186,12.551306
4939496,2,73,12630,55.617810,12.572924
5112311,3,105,14200,55.656227,12.550561
5252852,4,104,17525,55.648154,12.552848
5219042,4,134,17250,55.676193,12.471977
5126178,1,32,6350,55.727220,12.479290
4984334,2,63,11560,55.684080,12.465177
4956218,3,106,13350,55.739609,12.486820
4856926,3,90,13778,55.726121,12.478513
5079404,3,102,18200,55.703844,12.594553
5184625,3,108,16300,55.659761,12.515062
5244174,3,103,14700,55.625388,12.571490
5104619,2,63,11050,55.671176,12.472884
5128798,4,97,14150,55.711801,12.480088
5113434,6,139,16900,55.683682,12.458612
5091566,2,71,12700,55.619740,12.571870
5239488,3,93,13500,55.677085,12.434243
5007477,4,108,15132,55.676413,12.437081
3647161,4,97,14600,55.688955,12.449246
5143910,2,102,15300,55.691900,12.483505
5212706,3,107,16300,55.643764,12.550750
5194032,4,94,14900,55.619409,12.567984
5196237,3,81,13500,55.677018,12.435548
5145322,2,141,30000,55.677205,12.596539
4856619,2,83,12426,55.726121,12.478513
5179383,5,134,18000,55.619128,12.568626
4979403,2,57,11700,55.638315,12.581096
5248004,1,37,6900,55.703754,12.537448
4956093,2,64,11350,55.617418,12.566349
5248009,1,46,7600,55.703754,12.537448
4991843,1,48,10381,55.679425,12.551437
4991840,1,43,9740,55.679425,12.551437
5247362,1,37,7100,55.703754,12.537448
5111380,5,133,18700,55.618004,12.566581
5059558,2,59,11300,55.636709,12.582897
5061338,4,111,16175,55.633488,12.597323
5083115,2,81,14377,55.658919,12.560176
5266786,4,156,20900,55.656110,12.549796
5060278,3,94,12500,55.636709,12.582897
5117370,5,146,15901,55.606541,12.593405
5092263,4,88,13850,55.711542,12.480989
4763553,3,83,12350,0.000000,0.000000
5056187,2,107,20800,55.672092,12.573063
5148197,1,28,8139,55.645948,12.636120
5054947,1,43,8385,55.701219,12.535712
5136230,2,129,22500,55.697508,12.593590
5008834,4,101,13850,55.618121,12.567602
5263198,3,92,15700,55.646315,12.552322
5111784,3,136,19995,55.690277,12.461940
5106532,4,96,13650,55.638359,12.583660
5136255,2,62,10950,55.676449,12.436417
5253200,3,105,16200,55.652689,12.612637
5246730,3,86,13200,55.682748,12.455784
5246726,3,87,13200,55.682748,12.455784
4979400,3,76,13600,55.638315,12.581096
5246718,2,83,12700,55.682748,12.455784
5189674,4,116,19779,55.649051,12.535273
5246727,3,87,13100,55.682748,12.455784
4562397,3,140,34000,55.657603,12.568007
5112360,4,106,14922,55.725926,12.479092
5108464,2,83,12000,55.676850,12.436220
5117304,5,122,25000,55.741758,12.578883
5254743,3,107,19900,55.671843,12.572796
5194095,2,48,11100,55.705378,12.543452
5181519,2,43,9800,55.665096,12.456153
5239357,2,52,12200,55.637921,12.581371
5079384,4,128,17900,55.644880,12.550609
5079416,2,68,11400,55.682562,12.456123
5249721,3,108,14900,55.625353,12.569615
5263113,2,71,11795,55.697808,12.505049
5062067,4,102,16800,55.649175,12.553826
5143985,3,92,14000,55.655089,12.547842
5143239,5,153,16950,55.705827,12.433875
5262327,3,72,12000,55.665348,12.457358
5160105,3,92,13500,55.677018,12.435548
5103325,4,93,13750,55.675954,12.434568
5037819,4,140,16300,55.636472,12.581225
