id,rooms,area,rent,latitude,longitude
5272863,2,90,16700,55.659544,12.570384
5063195,3,83,12700,55.676850,12.436220
5112380,5,123,16705,55.621711,12.572956
5184520,4,104,16900,55.649294,12.553301
5128799,4,107,13900,55.711542,12.480989
4953600,3,80,12250,55.676449,12.436417
4875721,2,95,18900,55.682722,12.549432
5113437,4,94,14050,55.671176,12.472884
5015673,1,46,10000,55.616521,12.566203
5054942,1,42,9854,55.679425,12.551437
5254743,3,107,19900,55.671843,12.572796
5248013,1,38,7100,55.703754,12.537448
5272329,5,125,19948,55.677879,12.492953
5248016,1,37,6900,55.703754,12.537448
5107671,3,96,15650,55.644318,12.549037
5248018,1,37,7100,55.703754,12.537448
5248581,1,46,7600,55.703754,12.537448
4979545,3,70,13600,55.637997,12.580752
5078187,2,105,17094,55.712537,12.564038
5248005,1,37,6900,55.703754,12.537448
5072219,2,64,11050,55.676449,12.436417
5272350,4,129,16100,55.676903,12.435209
5190012,4,104,15000,55.618970,12.567802
5086670,4,105,14500,55.671176,12.472884
5158555,6,195,35000,55.682541,12.585982
5127345,2,55,10500,55.705114,12.435315
5268792,1,53,10200,55.659106,12.510073
5247355,1,44,8995,55.695357,12.534754
5192978,5,111,16200,55.618970,12.567802
5184721,4,104,16900,55.649294,12.553301
5117306,2,132,17000,55.654190,12.611142
5092291,4,102,14000,55.711240,12.480251
5192976,3,97,14200,55.619409,12.567984
5270472,2,79,14400,55.706006,12.573648
5179367,4,101,15700,55.616752,12.568257
5207192,4,114,15000,55.671176,12.472884
4942878,4,91,15085,55.621840,12.572173
5192970,4,104,16300,55.618970,12.567802
5206495,3,71,13600,55.620270,12.573462
4966211,4,114,15975,55.633930,12.597071
5081777,3,70,13250,55.619128,12.568626
4939497,3,88,14300,55.654803,12.549074
5247676,4,103,15260,55.636709,12.582897
5081636,4,122,17750,55.654204,12.549464
4956215,3,108,13400,55.739211,12.488279
5246653,1,28,8033,55.645948,12.636120
4979598,2,63,12300,55.634942,12.579119
5246698,2,71,11950,55.682748,12.455784
5008250,4,113,20961,55.659018,12.560558
4979544,2,63,12000,55.637997,12.580752
5179334,3,86,15080,55.663095,12.593584
5246706,3,90,13550,55.682748,12.455784
5080327,4,94,16450,55.645488,12.545785
5175902,4,105,14850,55.618673,12.567705
5008805,3,142,39000,55.657308,12.568152
5162484,2,79,15000,55.698585,12.585769
5179149,3,144,19800,55.654011,12.504306
5077774,3,102,18950,55.703731,12.596756
5128799,4,107,13900,55.711542,12.480989
5081489,4,128,18350,55.652689,12.612637
4953556,4,94,13950,55.671176,12.472884
5208332,3,82,13300,55.616870,12.566039
4956215,3,108,13400,55.739211,12.488279
5272354,1,28,8800,55.663553,12.591000
5087554,4,98,14300,55.688955,12.449246
5261848,3,117,22095,55.660479,12.562686
5092306,3,72,12000,55.711095,12.479290
4979396,2,66,12300,55.638237,12.581356
4956104,2,64,11250,55.617418,12.566349
5144887,4,113,14200,55.711542,12.480989
5061398,3,80,12100,55.683682,12.458612
4953554,4,94,13850,55.671176,12.472884
5263113,2,71,11795,55.697808,12.505049
5208156,4,107,18725,55.648098,12.552759
4648142,4,148,28352,55.695726,12.545110
4961499,4,104,18100,55.649175,12.554973
5117372,5,146,15672,55.606455,12.594415
4953549,4,94,14050,55.671176,12.472884
5268507,2,91,17500,55.671843,12.572796
4581593,4,180,27000,55.673109,12.589947
4898892,2,58,11850,55.640331,12.582975
5158630,2,114,15470,55.634562,12.582097
4856893,4,91,15085,55.621840,12.572173
5081673,3,104,14250,55.671176,12.472884
4979385,2,71,12700,55.638307,12.581241
5111821,4,103,14250,55.671176,12.472884
5092267,4,92,14250,55.711801,12.480088
5088660,3,102,14000,55.671176,12.472884
5092237,4,92,13850,55.711801,12.480088
5205804,2,48,11100,55.705378,12.543452
5092247,4,93,13700,55.711542,12.480989
5092280,4,88,14150,55.711801,12.480088
5029967,2,67,11150,55.671176,12.472884
4976355,3,101,17700,55.654306,12.553702
5023179,3,105,14300,55.656110,12.549796
4837611,2,79,11495,55.705114,12.435315
5184520,4,104,16900,55.649294,12.553301
5268095,4,103,17800,55.618872,12.568731
5112359,4,106,14462,55.725636,12.478914
5105805,3,96,14977,55.621584,12.573410
4956063,2,64,11650,55.617418,12.566349
5088651,1,32,7334,55.705502,12.527119
4968563,2,53,12200,55.640331,12.582975
4813637,1,60,14500,55.668745,12.613605
5110005,2,61,11721,55.621840,12.572173
5009491,4,151,26600,55.658128,12.567894
5248008,1,44,7300,55.703754,12.537448
5267771,1,81,16600,55.657744,12.567416
4581595,3,156,27300,55.672741,12.590873
5249206,4,101,14975,55.677015,12.433977
5267772,2,81,16500,55.657744,12.567416
5158559,3,82,14500,55.651125,12.555139
5110052,2,62,10850,55.676449,12.436417
5092229,4,92,13850,55.711801,12.480088
5113971,4,119,15800,55.636709,12.582897
5248596,1,37,6900,55.703754,12.537448
5248597,1,49,8000,55.703754,12.537448
5248599,1,37,6900,55.703754,12.537448
5248609,1,37,6900,55.703754,12.537448
5248603,1,37,6900,55.703754,12.537448
5248605,1,37,6900,55.703754,12.537448
5248598,1,37,6900,55.703754,12.537448
5248601,1,37,6900,55.703754,12.537448
5054950,1,43,8281,55.701219,12.535712
5248602,1,37,6900,55.703754,12.537448
5248608,1,38,6900,55.703754,12.537448
5248593,1,38,6900,55.703754,12.537448
5248610,1,37,6900,55.703754,12.537448
5248611,1,37,6900,55.703754,12.537448
5248613,1,37,6900,55.703754,12.537448
5248591,1,37,6900,55.703754,12.537448
5113969,4,114,15200,55.671176,12.472884
5077787,2,128,16300,55.645488,12.545785
5274130,2,79,12900,55.638175,12.581597
5275730,1,35,7900,55.651556,12.511923
5248007,1,37,6900,55.703754,12.537448
5274125,2,79,12950,55.638175,12.581597
5274141,2,58,12500,55.619018,12.570785
5274133,4,93,12900,55.711542,12.480989
5274123,2,75,13500,55.649772,12.555704
5274128,3,72,12900,55.726775,12.477716
5121218,1,77,14500,55.666783,12.504442
5274129,4,92,13950,55.711801,12.480088
4953609,2,62,11200,55.676449,12.436417
5074456,4,94,14050,55.671176,12.472884
5092236,4,93,13750,55.711542,12.480989
5274068,4,111,14500,55.710620,12.483975
4989269,5,121,17990,55.640001,12.578481
5130198,4,116,16150,55.640331,12.582975
5274373,4,111,17700,55.653134,12.548116
5274119,3,80,13100,55.617802,12.569192
5262327,3,72,12000,55.665348,12.457358
5088654,1,32,7334,55.705502,12.527119
5252434,3,96,15892,55.660841,12.503090
5247999,1,37,6900,55.703754,12.537448
5184716,4,105,16000,55.619638,12.568158
5248024,1,37,7100,55.703754,12.537448
5115260,2,63,10850,55.671176,12.472884
5179149,3,144,19800,55.654011,12.504306
5179191,4,103,15400,55.618970,12.567802
5266786,4,156,20900,55.656110,12.549796
5206498,3,93,16220,55.646565,12.552006
5247360,3,95,17500,55.666447,12.593103
5251492,4,138,21350,55.618970,12.567802
5079386,4,112,18600,55.648266,12.553423
5248020,1,37,7100,55.703754,12.537448
5033162,4,94,13850,55.671176,12.472884
5051038,3,99,13900,55.677028,12.436588
5121218,1,77,14500,55.666783,12.504442
4856679,3,133,18795,55.677830,12.573206
5121293,3,65,14138,55.663095,12.593584
5252880,3,74,12050,55.711095,12.479290
5252910,1,43,10700,55.616870,12.566039
5015718,1,43,10300,55.616870,12.566039
5246712,4,106,14850,55.682748,12.455784
5015690,3,84,13800,55.616671,12.565964
5246725,4,112,17000,55.682748,12.455784
5107650,2,66,12300,55.637664,12.580775
3667220,1,74,11750,55.643230,12.584552
5252877,3,74,11950,55.711095,12.479290
5252872,3,74,12100,55.711095,12.479290
5116653,3,87,12950,55.671176,12.472884
5246724,3,86,13100,55.682748,12.455784
5107683,4,128,18750,55.648474,12.552865
5246731,3,86,13300,55.682748,12.455784
5246733,3,86,13100,55.682748,12.455784
5107673,4,138,24950,55.648253,12.553517
5092269,4,111,14500,55.711240,12.480251
5049573,3,140,31500,55.721350,12.582736
5112286,4,106,14462,55.725636,12.478914
5248583,1,36,6900,55.703754,12.537448
5248587,1,37,6900,55.703754,12.537448
5248589,1,37,6900,55.703754,12.537448
5092294,4,102,14000,55.711240,12.480251
5248017,1,36,7000,55.703754,12.537448
5192971,4,103,18200,55.618872,12.568731
4979384,2,62,11900,55.638307,12.581241
4979488,2,78,12950,55.637749,12.581051
5105728,4,119,15150,55.705319,12.433844
5117335,4,104,14200,55.671176,12.472884
5248096,3,95,15300,55.645947,12.551123
5248588,1,37,6900,55.703754,12.537448
5122573,5,119,16900,55.619638,12.568158
5108508,2,76,12350,55.619897,12.575040
5248585,1,37,6900,55.703754,12.537448
4816586,2,83,12000,0.000000,0.000000
4979384,2,62,11900,55.638307,12.581241
5088650,1,32,7334,55.705502,12.527119
4956081,2,64,11450,55.617418,12.566349
5115244,5,123,16705,55.621711,12.572956
5143236,5,141,16950,55.705563,12.433942
5074441,4,81,13900,55.618970,12.567802
5107672,3,111,15900,55.648609,12.553888
5041883,3,85,13000,55.676449,12.436417
5061936,5,132,15800,55.634100,12.580702
5121293,3,65,14138,55.663095,12.593584
5014339,4,143,24795,55.660027,12.560670
4738533,4,128,15400,55.636472,12.581225
5072897,4,81,13900,55.618970,12.567802
5108463,3,83,12700,55.676983,12.436204
4953595,2,62,11000,55.676449,12.436417
5106555,3,85,13100,55.676449,12.436417
5113958,3,104,14350,55.671176,12.472884
5108459,4,100,14600,55.635908,12.577504
5105728,4,119,15150,55.705319,12.433844
5244333,3,95,15300,55.646026,12.551066
5079018,2,81,16700,55.657744,12.567416
5148236,3,99,12900,55.683670,12.453949
5268059,2,64,11900,55.634672,12.580127
4856706,4,100,19552,55.664493,12.591439
4738535,3,83,12550,55.676830,12.436433
5126144,4,95,15200,55.665523,12.456109
5113968,2,76,11450,55.671176,12.472884
5107658,3,82,14500,55.651396,12.555883
5092220,4,93,13700,55.711542,12.480989
5126179,3,86,13200,55.665522,12.456031
4953570,2,67,11150,55.671176,12.472884
5103326,4,103,14350,55.671176,12.472884
5179158,3,107,19300,55.648262,12.552649
4898890,3,121,19350,55.677830,12.573206
5092232,4,102,13900,55.711542,12.480989
5192971,4,103,18200,55.618872,12.568731
1503813,1,77,45000,55.705974,12.588295
5088655,1,32,7334,55.705502,12.527119
4810189,2,123,28000,55.673688,12.540630
5081667,2,71,11400,55.682562,12.456123
5092234,4,93,13850,55.711542,12.480989
5092205,4,92,14050,55.711801,12.480088
5143238,5,141,16950,55.705827,12.433875
5112551,4,103,14450,55.671176,12.472884
5106530,4,95,13950,55.638359,12.583660
5106551,4,135,21500,55.648253,12.553517
5244079,3,78,14400,55.665522,12.456031
5113497,2,128,16300,55.645488,12.545785
5083113,3,93,15538,55.649051,12.535273
5143425,4,101,16000,55.616752,12.568257
5249738,4,151,29500,55.684243,12.567298
4991120,4,124,17100,55.619128,12.568626
5074398,4,100,14167,55.626185,12.576225
5179153,3,97,14995,55.652430,12.545442
5112277,3,97,14246,55.725926,12.479092
5248579,1,37,6900,55.703754,12.537448
5248607,1,37,6900,55.703754,12.537448
5049677,1,50,10700,55.668393,12.612989
5112593,3,69,12800,55.618372,12.573111
5248590,1,37,6900,55.703754,12.537448
5105726,4,118,15450,55.705544,12.433945
5024242,3,82,14500,55.635466,12.577542
4699067,3,129,21500,55.661435,12.575557
4956073,2,64,11550,55.617418,12.566349
5111293,2,62,10950,55.676449,12.436417
5248606,1,37,6900,55.703754,12.537448
5118160,4,118,20500,55.644440,12.551754
5009487,2,149,26750,55.657744,12.567416
5084001,4,94,13950,55.671176,12.472884
5111812,4,129,15900,55.636709,12.582897
2391595,3,102,13600,55.620789,12.571120
4828468,3,73,12000,55.733900,12.575419
5248014,1,37,7100,55.703754,12.537448
5247991,1,37,7100,55.703754,12.537448
5248023,1,37,7100,55.703754,12.537448
5248006,1,37,6900,55.703754,12.537448
5248012,1,37,7100,55.703754,12.537448
5248011,1,38,7100,55.703754,12.537448
5248021,1,37,7100,55.703754,12.537448
5248019,1,37,7100,55.703754,12.537448
4938087,3,100,16175,55.648262,12.552649
5248007,1,37,6900,55.703754,12.537448
5037851,4,99,14400,55.688955,12.449246
4897546,4,116,19673,55.649051,12.535273
5080342,4,118,20250,55.644440,12.551754
4581594,3,169,25350,55.673109,12.589947
5248015,1,37,7100,55.703754,12.537448
5247988,1,37,7100,55.703754,12.537448
5247989,1,37,7100,55.703754,12.537448
5126130,1,28,8139,55.645948,12.636120
5126128,1,28,8002,55.645948,12.636120
5113441,2,65,11000,55.676449,12.436417
5252877,3,74,11950,55.711095,12.479290
5252910,1,43,10700,55.616870,12.566039
5194186,4,94,14900,55.619409,12.567984
5143278,4,119,16100,55.644235,12.549001
5107659,3,140,17900,55.645488,12.545785
5079016,1,81,16600,55.657744,12.567416
4856639,3,96,13227,55.626185,12.576225
5252880,3,74,12050,55.711095,12.479290
5252872,3,74,12100,55.711095,12.479290
5081653,4,94,16200,55.651240,12.555343
5107676,4,96,17300,55.643976,12.551135
5247363,1,37,7100,55.703754,12.537448
5107690,3,94,15800,55.648434,12.552993
5130195,4,104,14950,55.618121,12.567602
5054835,4,102,17200,55.649175,12.553826
5246720,4,103,14850,55.682748,12.455784
5246695,2,71,12250,55.682748,12.455784
5246705,3,115,15950,55.682748,12.455784
5246697,2,76,12250,55.682748,12.455784
5246694,2,76,12450,55.682748,12.455784
5246714,4,106,14650,55.682748,12.455784
5246708,3,90,13350,55.682748,12.455784
5246716,3,99,13900,55.682748,12.455784
5246707,3,90,13450,55.682748,12.455784
5246711,3,90,13250,55.682748,12.455784
5246701,3,97,13900,55.683006,12.456226
5246710,4,106,15200,55.682748,12.455784
5246715,4,106,14950,55.682748,12.455784
5246693,2,71,12450,55.682748,12.455784
5246696,2,71,12250,55.682748,12.455784
5246702,3,97,13800,55.683006,12.456226
5246713,4,106,14750,55.682748,12.455784
5246709,3,93,13300,55.682748,12.455784
5252405,4,94,14900,55.619409,12.567984
5246673,3,87,11750,55.724530,12.474464
4979585,2,58,11700,55.638325,12.580990
5009488,1,149,26500,55.657744,12.567416
4979588,2,58,12400,55.638325,12.580990
5126154,4,95,15500,55.665523,12.456098
5126159,2,67,12400,55.665523,12.456098
5110006,3,96,14977,55.621584,12.573410
5107667,4,113,16900,55.645226,12.549663
5015735,3,89,13200,55.616959,12.566361
5115270,3,85,13100,55.676449,12.436417
5058139,2,59,11650,55.636709,12.582897
4953614,2,64,11250,55.676449,12.436417
5130195,4,104,14950,55.618121,12.567602
4984339,4,155,20300,55.656145,12.548338
5092248,4,93,13750,55.711542,12.480989
5179158,3,107,19300,55.648262,12.552649
4856826,4,144,21833,55.649051,12.535273
5116657,4,98,14400,55.688955,12.449246
4956065,1,60,10650,55.617418,12.566349
4956089,2,64,10650,55.617418,12.566349
5086705,4,103,14150,55.671176,12.472884
5031801,3,169,25350,55.672567,12.589598
3259297,3,139,18995,55.676193,12.471977
5111239,2,48,11300,55.705378,12.543452
5092252,4,102,13900,55.711542,12.480989
5063305,4,141,16950,55.619686,12.574100
5266753,4,103,15200,55.619409,12.567984
5080344,4,111,17450,55.653989,12.549597
4852171,4,117,15200,55.640709,12.583517
4562398,3,148,37500,55.657744,12.567416
5107669,4,146,19600,55.645312,12.549316
5008246,2,64,13093,55.649051,12.535273
5107668,3,119,17600,55.645628,12.548445
5046471,4,84,15500,55.648202,12.537402
5107675,4,116,18800,55.644503,12.550783
1503815,1,60,40000,55.706086,12.588568
5126158,2,74,12000,55.665523,12.456109
4956065,1,60,10650,55.617418,12.566349
4998788,5,118,17907,55.621337,12.573197
5015733,5,112,16000,55.616959,12.566361
5126162,4,91,15600,55.665523,12.456109
5126157,4,95,15500,55.665523,12.456109
5079414,4,99,14300,55.688955,12.449246
5105723,5,128,16150,55.705827,12.433875
4924896,3,89,14100,55.655513,12.547887
5126153,4,94,15400,55.665523,12.456098
5015705,1,43,10700,55.616870,12.566039
4979529,2,67,11900,55.637843,12.580475
5031800,4,180,27000,55.672567,12.589598
4984373,5,123,17500,55.619638,12.568158
5008903,4,126,19824,55.649051,12.535273
5113433,3,86,13125,55.636709,12.582897
5092228,5,110,16000,55.711801,12.480088
5175893,4,91,14400,55.665182,12.454883
5126131,1,28,8125,55.645948,12.636120
4956082,2,63,11050,55.617418,12.566349
4568229,2,167,27300,55.657744,12.567416
5108479,4,97,14300,55.688955,12.449246
5046458,4,86,15600,55.648202,12.537402
5009583,1,49,10700,55.668745,12.613605
5126241,3,90,16100,55.619978,12.568789
4961321,4,104,18100,55.649175,12.554973
5081627,4,94,16600,55.651125,12.555139
5092226,3,68,12300,55.711095,12.479290
5071188,2,64,11150,55.676449,12.436417
5113498,2,140,17900,55.645488,12.545785
5054982,4,102,17200,55.649175,12.553826
5092246,4,104,14100,55.711542,12.480989
5121296,3,65,14532,55.663095,12.593584
4766655,3,121,19350,55.677830,12.573206
5111291,4,139,17650,55.619686,12.574100
5126147,3,83,12900,55.665229,12.456205
5105722,5,128,16650,55.705827,12.433875
5126152,3,86,13900,55.665523,12.456109
4956082,2,63,11050,55.617418,12.566349
5015702,3,77,14000,55.616870,12.566039
5092209,4,93,14100,55.711801,12.480088
5092281,4,90,14150,55.711801,12.480088
5092239,4,93,13700,55.711542,12.480989
5066242,4,103,14150,55.671176,12.472884
5076016,4,90,16600,55.644186,12.551306
5092216,3,74,12200,55.711095,12.479290
5179387,4,103,15400,55.618970,12.567802
5049740,2,64,11050,55.676449,12.436417
5059095,5,115,16800,55.618519,12.570945
5092231,4,106,14450,55.711542,12.480989
5046551,4,106,16900,55.648842,12.554622
5162489,4,102,15300,55.618467,12.566740
5046476,4,86,15500,55.648202,12.537402
4730929,4,95,13600,0.000000,0.000000
5248585,1,37,6900,55.703754,12.537448
5052145,5,111,16400,55.618970,12.567802
5248587,1,37,6900,55.703754,12.537448
5248583,1,36,6900,55.703754,12.537448
5248594,1,37,6900,55.703754,12.537448
5248592,1,38,6900,55.703754,12.537448
5248588,1,37,6900,55.703754,12.537448
5248589,1,37,6900,55.703754,12.537448
5248600,1,37,6900,55.703754,12.537448
5248604,1,37,6900,55.703754,12.537448
5016511,3,104,16200,55.649175,12.554973
4954396,4,107,17400,55.648154,12.552848
5077192,3,125,19200,55.643764,12.550750
5126153,4,94,15400,55.665523,12.456098
5088364,4,103,14800,55.619409,12.567984
5040466,2,77,11650,55.671176,12.472884
5115276,2,64,11250,55.676449,12.436417
5247993,1,37,6900,55.703754,12.537448
5248017,1,36,7000,55.703754,12.537448
5247990,1,37,7100,55.703754,12.537448
5092238,3,72,12200,55.711095,12.479290
5248096,3,95,15300,55.645947,12.551123
4953565,2,67,11050,55.671176,12.472884
5107704,3,89,14200,55.619850,12.574296
5113962,2,62,10850,55.676449,12.436417
5107608,4,93,13950,55.711542,12.480989
4939499,3,92,14200,55.656188,12.550059
5092223,3,72,12300,55.711095,12.479290
5092298,4,93,13850,55.711542,12.480989
4947006,5,111,15500,55.618970,12.567802
5247997,1,37,6900,55.703754,12.537448
5092235,4,92,14400,55.711801,12.480088
5263679,4,135,16900,55.677092,12.433984
5247992,1,37,7100,55.703754,12.537448
5246733,3,86,13100,55.682748,12.455784
5079412,4,94,13850,55.671176,12.472884
4968560,3,91,14830,55.640331,12.582975
5092285,4,92,14050,55.711801,12.480088
5092212,4,96,14000,55.711801,12.480088
5092221,3,72,12200,55.711095,12.479290
5102268,4,100,14300,55.688955,12.449246
5079017,2,103,18800,55.658012,12.567306
5092208,4,87,14250,55.711801,12.480088
5246725,4,112,17000,55.682748,12.455784
5117314,4,97,14600,55.688955,12.449246
5115269,4,97,14400,55.688955,12.449246
5092206,4,92,14000,55.711801,12.480088
5246731,3,86,13300,55.682748,12.455784
5115272,4,106,14100,55.682506,12.457310
4957700,4,104,17700,55.649175,12.554973
5246724,3,86,13100,55.682748,12.455784
4894067,3,102,15954,55.649051,12.535273
5092299,4,93,12900,55.711542,12.480989
4979543,2,61,12400,55.637897,12.580714
4956067,2,64,10850,55.617418,12.566349
4956088,2,64,10650,55.617418,12.566349
4947005,5,117,15600,55.618970,12.567802
4871081,4,103,14511,55.676413,12.437081
4897547,3,102,15902,55.649051,12.535273
5093481,2,86,12775,55.620043,12.573415
5262433,3,66,13750,55.620270,12.573462
5059497,4,105,14700,55.618160,12.568349
5112592,3,71,13600,55.618372,12.573111
5144934,4,102,17400,55.637749,12.581658
4947038,4,102,17100,55.648427,12.553615
5113464,4,106,14400,55.682506,12.457310
5111824,4,98,13800,55.682422,12.454567
5105727,4,118,15150,55.706123,12.434032
5115264,3,99,14050,55.636709,12.582897
5126155,3,86,14100,55.665523,12.456109
4680310,2,142,41500,55.657744,12.567416
4958457,4,94,13850,55.671176,12.472884
4956087,2,65,11150,55.617418,12.566349
5107674,4,112,18250,55.648310,12.553241
5059497,4,105,14700,55.618160,12.568349
4562399,1,94,17200,55.658128,12.567894
5015717,1,43,10300,55.616870,12.566039
5080368,2,65,11200,55.676449,12.436417
4979594,2,60,12500,55.634942,12.579119
5076068,3,85,13000,55.676449,12.436417
5001288,3,80,12250,55.676449,12.436417
5092213,4,93,14000,55.711801,12.480088
5126156,3,86,14100,55.665523,12.456098
5049676,1,59,12200,55.668745,12.613605
4991855,4,124,17100,55.619128,12.568626
5113957,2,62,11050,55.676449,12.436417
5126160,3,78,14600,55.665523,12.456109
5007506,2,64,11050,55.676449,12.436417
5092227,4,107,14000,55.711542,12.480989
5092290,4,95,13900,55.711801,12.480088
5092219,4,92,13950,55.711801,12.480088
5015724,1,43,10200,55.616959,12.566361
5101507,4,99,14500,55.688955,12.449246
4940716,5,142,17400,55.688955,12.449246
4956072,2,63,11150,55.617418,12.566349
5083088,4,104,14400,55.671176,12.472884
4953588,4,93,13750,55.675954,12.434568
5079067,3,118,17900,55.644008,12.549817
4979399,3,76,13500,55.638315,12.581096
5116584,2,64,11050,55.676449,12.436417
4979581,3,76,14500,55.638325,12.580990
4979596,2,63,11700,55.634942,12.579119
4979547,3,70,14300,55.637997,12.580752
5092245,4,93,14150,55.711801,12.480088
5092213,4,93,14000,55.711801,12.480088
5054981,4,104,16300,55.618970,12.567802
5092240,4,94,14250,55.711801,12.480088
5092242,4,93,13700,55.711542,12.480989
4956095,2,63,10950,55.617418,12.566349
4961434,2,65,11000,55.676449,12.436417
4956072,2,63,11150,55.617418,12.566349
5019423,1,61,14500,55.668717,12.613030
5015716,1,43,10500,55.616870,12.566039
4979498,2,60,12300,55.637755,12.580868
5092287,4,95,13750,55.711801,12.480088
4976192,2,149,27900,55.657744,12.567416
5092217,4,91,14150,55.711801,12.480088
5052996,2,62,11150,55.676449,12.436417
5059093,4,102,15900,55.616553,12.568129
4946174,2,74,11600,55.682562,12.456123
5116686,2,69,13500,55.676449,12.436417
5092266,4,99,14050,55.711542,12.480989
5092275,4,92,14150,55.711801,12.480088
5126161,3,78,14700,55.665523,12.456098
4790506,5,111,15500,55.618970,12.567802
4956095,2,63,10950,55.617418,12.566349
4837610,2,80,11495,55.705114,12.435315
4956090,2,64,11150,55.617418,12.566349
5015069,2,48,11100,55.705378,12.543452
5015711,1,43,10600,55.616870,12.566039
4953608,2,65,11350,55.676449,12.436417
4979534,2,61,11700,55.637897,12.580714
4956078,2,64,11250,55.617418,12.566349
4979410,2,57,11600,55.638307,12.581241
4979475,2,52,11400,55.637841,12.581140
5059087,4,102,17900,55.619638,12.568158
5023907,4,96,16500,55.619409,12.567984
4979532,2,67,12000,55.637843,12.580475
4947002,3,97,14500,55.619409,12.567984
5015723,3,89,13600,55.616959,12.566361
4999343,4,108,16500,55.619409,12.567984
5108671,4,102,15375,55.636709,12.582897
5092217,4,91,14150,55.711801,12.480088
4956078,2,64,11250,55.617418,12.566349
4956066,2,65,11350,55.617418,12.566349
5267773,2,81,16000,55.657744,12.567416
4956117,2,64,11150,55.617418,12.566349
4979573,2,59,11800,55.638214,12.580920
4953590,3,80,12250,55.676449,12.436417
4956122,2,64,10850,55.617418,12.566349
4953546,4,94,13850,55.671176,12.472884
4977163,2,69,13500,55.676449,12.436417
5050670,4,103,15200,55.619409,12.567984
5015721,3,89,13700,55.616959,12.566361
4979539,2,61,11700,55.637897,12.580714
4739956,2,74,11500,55.682562,12.456123
4897545,3,101,16006,55.649051,12.535273
5015666,5,112,16200,55.616521,12.566203
5003626,2,80,11495,55.705114,12.435315
4938987,3,80,12350,55.676449,12.436417
4989944,2,62,10850,55.676449,12.436417
5050468,5,111,16400,55.618970,12.567802
5050671,4,103,17800,55.618872,12.568731
4956071,2,63,11150,55.617418,12.566349
4956114,2,64,11150,55.617418,12.566349
4956070,2,64,11550,55.617418,12.566349
4956101,2,64,11050,55.617418,12.566349
4979402,3,76,13900,55.638315,12.581096
5015497,3,104,16200,55.649175,12.554973
4946996,4,103,14500,55.619409,12.567984
4848797,4,102,17100,55.648427,12.553615
4956064,2,64,11650,55.617418,12.566349
4960635,4,94,13850,55.671176,12.472884
4953602,2,62,11100,55.676449,12.436417
5053726,4,104,16300,55.618970,12.567802
5049519,4,103,17800,55.618872,12.568731
4979490,3,85,13900,55.637749,12.581051
5049520,4,103,15200,55.619409,12.567984
5061893,4,102,16800,55.649175,12.553826
4956118,2,65,11150,55.617418,12.566349
5015068,2,48,11300,55.705378,12.543452
4979383,2,57,12200,55.638307,12.581241
4979597,2,63,11800,55.634942,12.579119
4979548,2,65,11800,55.637997,12.580752
4979397,2,66,12300,55.638237,12.581356
4956183,1,60,14500,55.668717,12.613030
4979601,2,63,12500,55.634942,12.579119
4979394,3,77,13900,55.638237,12.581356
4914140,4,103,15200,55.617954,12.567574
4956075,2,65,11550,55.617418,12.566349
4953542,4,103,14350,55.671176,12.472884
4979566,2,64,12000,55.638214,12.580920
4979606,4,95,17400,55.634942,12.579119
4979386,3,72,13200,55.638307,12.581241
4947001,3,97,14200,55.619409,12.567984
4999407,4,108,16500,55.619409,12.567984
4979525,4,105,16600,55.637843,12.580475
4979568,3,70,13700,55.638214,12.580920
4979569,3,70,14200,55.638214,12.580920
4979582,2,59,11700,55.638325,12.580990
4979390,3,72,13700,55.638307,12.581241
4946983,3,69,13525,55.618372,12.573111
4742664,2,73,11495,55.705114,12.435315
4979553,2,60,12400,55.637997,12.580752
4979507,2,66,12400,55.637664,12.580775
4979387,3,72,13300,55.638307,12.581241
4979401,3,76,13700,55.638315,12.581096
4979603,4,95,16900,55.634942,12.579119
4979533,2,68,12600,55.637843,12.580475
4979575,2,59,12300,55.638214,12.580920
4979602,4,95,16800,55.634942,12.579119
4979391,3,78,14000,55.638237,12.581356
5003239,5,127,16150,55.705827,12.433875
4979593,2,60,12300,55.634942,12.579119
4843582,4,151,19000,55.655865,12.609897
4979504,2,67,12200,55.637664,12.580775
4954520,4,103,18200,55.618872,12.568731
4705333,4,97,14400,55.688955,12.449246
4979577,2,59,12500,55.638214,12.580920
4979538,2,68,12600,55.637897,12.580714
4947039,4,102,17100,55.649175,12.553826
4979407,2,57,12000,55.638315,12.581096
4979599,2,63,12200,55.634942,12.579119
4979526,4,105,17200,55.637843,12.580475
5003238,5,127,16650,55.705827,12.433875
4979392,3,78,14100,55.638237,12.581356
4979558,3,79,15200,55.638117,12.580798
4979499,2,61,12100,55.637755,12.580868
4979409,2,57,11700,55.638307,12.581241
4979395,3,78,14500,55.638237,12.581356
4940717,4,105,14600,55.688955,12.449246
4979421,2,79,12900,55.638175,12.581597
4979388,3,72,13400,55.638307,12.581241
5160103,1,49,9500,55.646065,12.625307
3503849,3,105,75000,55.706086,12.588568
4936081,5,143,17400,55.683670,12.453949
4979411,2,66,12700,55.638237,12.581356
4979542,2,61,12200,55.637897,12.580714
4897526,1,64,10800,55.677290,12.571160
4956084,2,64,11450,55.617418,12.566349
4800682,3,97,14500,55.619409,12.567984
4921403,4,103,14500,55.619409,12.567984
3171365,2,84,13500,55.689304,12.560170
